index,ecg_value,gsr_value,par,q_status,a_status
231,0.435973,0.290323,0,0,0
232,0.447703,0.290323,1,0,0
233,0.485826,0.290323,0,0,0
234,0.497556,0.290323,1,0,0
235,0.468231,0.290323,0,0,0
236,0.421310,0.290323,1,0,0
237,0.681329,0.290323,0,0,0
238,1.000000,0.290323,1,0,0
239,1.000000,0.290323,0,0,0
240,1.000000,0.290323,1,0,0
241,0.782991,0.290323,0,0,0
242,0.571847,0.290323,1,0,0
243,0.484848,0.290323,0,0,0
244,0.436950,0.290323,1,0,0
245,0.413490,0.290323,0,0,0
246,0.418377,0.290323,1,0,0
247,0.474096,0.290323,0,0,0
248,0.503421,0.290323,1,0,0
249,0.490714,0.290323,0,0,0
250,0.446725,0.290323,1,0,0
251,0.437928,0.290323,0,0,0
252,0.476051,0.290323,1,0,0
253,0.496579,0.290323,0,0,0
254,0.468231,0.290323,1,0,0
255,0.439883,0.290323,0,0,0
256,0.437928,0.290323,1,0,0
257,0.466276,0.290323,0,0,0
258,0.496579,0.290323,1,0,0
259,0.489736,0.290323,0,0,0
260,0.449658,0.290323,1,0,0
261,0.438905,0.290323,0,0,0
262,0.464321,0.290323,1,0,0
263,0.496579,0.290323,0,0,0
264,0.482893,0.290323,1,0,0
265,0.442815,0.290323,0,0,0
266,0.435973,0.290323,1,0,0
267,0.467253,0.290323,0,0,0
268,0.497556,0.290323,1,0,0
269,0.479961,0.290323,0,0,0
270,0.439883,0.290323,1,0,0
271,0.439883,0.290323,0,0,0
272,0.481916,0.290323,1,0,0
273,0.499511,0.290323,0,0,0
274,0.470186,0.290323,1,0,0
275,0.443793,0.290323,0,0,0
276,0.443793,0.290323,1,0,0
277,0.481916,0.290323,0,0,0
278,0.493646,0.290323,1,0,0
279,0.460411,0.290323,0,0,0
280,0.434995,0.290323,1,0,0
281,0.452590,0.290323,0,0,0
282,0.486804,0.290323,1,0,0
283,0.489736,0.290323,0,0,0
284,0.463343,0.290323,1,0,0
285,0.436950,0.290323,0,0,0
286,0.450635,0.290323,1,0,0
287,1.000000,0.290323,0,0,0
288,1.000000,0.290323,1,0,0
289,1.000000,0.290323,0,0,0
290,0.905181,0.290323,1,0,0
291,0.000000,0.290323,0,0,0
292,0.000000,0.290323,1,0,0
293,0.788856,0.290323,0,0,0
294,1.000000,0.290323,1,0,0
295,0.819159,0.290323,0,0,0
296,0.000000,0.289345,1,0,0
297,0.000000,0.289345,0,0,0
298,0.000000,0.290323,1,0,0
299,1.000000,0.290323,0,0,0
300,1.000000,0.290323,1,0,0
301,0.000000,0.289345,0,0,0
302,0.000000,0.289345,1,0,0
303,0.000000,0.289345,0,0,0
304,1.000000,0.290323,1,0,0
305,1.000000,0.290323,0,0,0
306,0.065494,0.289345,1,0,0
307,0.000000,0.289345,0,0,0
308,0.000000,0.289345,1,0,0
309,0.675464,0.289345,0,0,0
310,1.000000,0.289345,1,0,0
311,0.000000,0.289345,0,0,0
312,0.000000,0.289345,1,0,0
313,0.000000,0.289345,0,0,0
314,0.432063,0.289345,1,0,0
315,1.000000,0.289345,0,0,0
316,0.089932,0.289345,1,0,0
317,0.000000,0.289345,0,0,0
318,0.000000,0.289345,1,0,0
319,0.103617,0.289345,0,0,0
320,1.000000,0.289345,1,0,0
321,0.000000,0.289345,0,0,0
322,0.000000,0.289345,1,0,0
323,0.000000,0.289345,0,0,0
324,0.652004,0.289345,1,0,0
325,1.000000,0.289345,0,0,0
326,1.000000,0.289345,1,0,0
327,0.000000,0.289345,0,0,0
328,0.000000,0.289345,1,0,0
329,0.783969,0.289345,0,0,0
330,1.000000,0.289345,1,0,0
331,1.000000,0.289345,0,0,0
