index,ecg_value,gsr_value,q_status,a_status
31613,0.200391,0.224829,0,0
31614,0.000000,0.224829,0,0
31615,0.067449,0.224829,0,0
31616,1.000000,0.224829,0,0
31617,1.000000,0.224829,0,0
31618,0.608993,0.224829,0,0
31619,0.000000,0.224829,0,0
31620,0.000000,0.224829,0,0
31621,0.569892,0.224829,0,0
31622,1.000000,0.224829,0,0
31623,1.000000,0.224829,0,0
31624,0.277615,0.224829,0,0
31625,0.000000,0.224829,0,0
31626,0.089932,0.224829,0,0
31627,0.840665,0.224829,0,0
31628,1.000000,0.224829,0,0
31629,0.612903,0.224829,0,0
31630,0.000000,0.224829,0,0
31631,0.000000,0.224829,0,0
31632,0.268817,0.224829,0,0
31633,1.000000,0.224829,0,0
31634,1.000000,0.224829,0,0
31635,0.133920,0.224829,0,0
31636,0.000000,0.224829,0,0
31637,0.000000,0.224829,0,0
31638,0.644184,0.224829,0,0
31639,1.000000,0.224829,0,0
31640,0.715542,0.225806,0,0
31641,0.000000,0.224829,0,0
31642,0.000000,0.224829,0,0
31643,0.378299,0.224829,0,0
31644,1.000000,0.224829,0,0
31645,1.000000,0.224829,0,0
31646,0.725318,0.225806,0,0
31647,0.052786,0.224829,0,0
31648,0.117302,0.224829,0,0
31649,1.000000,0.224829,0,0
31650,1.000000,0.224829,0,0
31651,1.000000,0.225806,0,0
31652,0.568915,0.225806,0,0
31653,0.146628,0.224829,0,0
31654,0.594330,0.224829,0,0
31655,1.000000,0.224829,0,0
31656,1.000000,0.224829,0,0
31657,0.770283,0.225806,0,0
31658,0.175953,0.224829,0,0
31659,0.039101,0.224829,0,0
31660,0.834800,0.224829,0,0
31661,1.000000,0.224829,0,0
31662,1.000000,0.225806,0,0
31663,0.404692,0.225806,0,0
31664,0.000000,0.224829,0,0
31665,0.286413,0.224829,0,0
31666,1.000000,0.224829,0,0
31667,1.000000,0.224829,0,0
31668,0.754643,0.225806,0,0
31669,0.084066,0.225806,0,0
31670,0.000000,0.224829,0,0
31671,0.674487,0.224829,0,0
31672,1.000000,0.224829,0,0
31673,1.000000,0.225806,0,0
31674,0.445748,0.225806,0,0
31675,0.000000,0.225806,0,0
31676,0.072336,0.224829,0,0
31677,1.000000,0.224829,0,0
31678,1.000000,0.224829,0,0
31679,0.835777,0.225806,0,0
31680,0.174976,0.225806,0,0
31681,0.000000,0.224829,0,0
31682,0.533724,0.224829,0,0
31683,1.000000,0.224829,0,0
31684,1.000000,0.225806,0,0
31685,0.490714,0.225806,0,0
31686,0.000000,0.225806,0,0
31687,0.045943,0.224829,0,0
31688,0.818182,0.224829,0,0
31689,1.000000,0.224829,0,0
31690,0.819159,0.225806,0,0
31691,0.057674,0.225806,0,0
31692,0.000000,0.224829,0,0
31693,0.304985,0.224829,0,0
31694,1.000000,0.224829,0,0
31695,1.000000,0.225806,0,0
31696,0.496579,0.225806,0,0
31697,0.000000,0.225806,0,0
31698,0.000000,0.224829,0,0
31699,0.695992,0.224829,0,0
31700,1.000000,0.224829,0,0
31701,0.879765,0.225806,0,0
31702,0.115347,0.225806,0,0
31703,0.000000,0.225806,0,0
31704,0.179863,0.224829,0,0
31705,1.000000,0.224829,0,0
31706,1.000000,0.225806,0,0
31707,0.587488,0.225806,0,0
31708,0.000000,0.225806,0,0
31709,0.000000,0.224829,0,0
31710,0.447703,0.224829,0,0
31711,1.000000,0.224829,0,0
31712,0.898338,0.225806,0,0
31713,0.078201,0.225806,0,0
31714,0.000000,0.225806,0,0
31715,0.067449,0.224829,0,0
31716,0.793744,0.224829,0,0
31717,1.000000,0.225806,0,0
31718,0.597263,0.225806,0,0
31719,0.000000,0.225806,0,0
31720,0.000000,0.225806,0,0
31721,0.490714,0.224829,0,0
31722,1.000000,0.224829,0,0
31723,1.000000,0.225806,0,0
31724,0.424242,0.225806,0,0
31725,0.000000,0.225806,0,0
31726,0.163245,0.224829,0,0
31727,1.000000,0.224829,0,0
31728,1.000000,0.225806,0,0
31729,1.000000,0.225806,0,0
31730,0.313783,0.225806,0,0
31731,0.000000,0.225806,0,0
31732,0.620723,0.224829,0,0
31733,1.000000,0.225806,0,0
31734,1.000000,0.225806,0,0
31735,0.681329,0.225806,0,0
31736,0.102639,0.225806,0,0
31737,0.052786,0.225806,0,0
31738,1.000000,0.225806,0,0
31739,1.000000,0.225806,0,0
31740,1.000000,0.225806,0,0
31741,0.258065,0.225806,0,0
31742,0.000000,0.225806,0,0
31743,0.349951,0.224829,0,0
31744,1.000000,0.225806,0,0
31745,1.000000,0.225806,0,0
31746,0.554252,0.225806,0,0
31747,0.000000,0.225806,0,0
31748,0.000000,0.225806,0,0
31749,0.677419,0.225806,0,0
31750,1.000000,0.225806,0,0
31751,1.000000,0.225806,0,0
31752,0.184751,0.225806,0,0
31753,0.000000,0.225806,0,0
31754,0.223851,0.225806,0,0
31755,1.000000,0.225806,0,0
31756,1.000000,0.225806,0,0
31757,0.660802,0.225806,0,0
31758,0.039101,0.225806,0,0
31759,0.000000,0.225806,0,0
31760,0.639296,0.225806,0,0
31761,1.000000,0.225806,0,0
31762,1.000000,0.225806,0,0
31763,0.353861,0.225806,0,0
31764,0.000000,0.225806,0,0
31765,0.162268,0.225806,0,0
31766,1.000000,0.225806,0,0
31767,1.000000,0.225806,0,0
31768,0.823069,0.225806,0,0
31769,0.000000,0.225806,0,0
31770,0.000000,0.225806,0,0
31771,0.414467,0.225806,0,0
31772,1.000000,0.225806,0,0
31773,1.000000,0.225806,0,0
31774,0.247312,0.225806,0,0
31775,0.000000,0.225806,0,0
31776,0.004888,0.225806,0,0
31777,0.708700,0.225806,0,0
31778,1.000000,0.225806,0,0
31779,0.680352,0.226784,0,0
31780,0.000000,0.225806,0,0
31781,0.000000,0.225806,0,0
31782,0.194526,0.225806,0,0
31783,0.860215,0.225806,0,0
31784,1.000000,0.225806,0,0
31785,0.054741,0.225806,0,0
31786,0.000000,0.225806,0,0
31787,0.000000,0.225806,0,0
31788,0.023460,0.225806,0,0
31789,0.469208,0.225806,0,0
31790,0.229717,0.225806,0,0
31791,0.000000,0.225806,0,0
31792,0.000000,0.225806,0,0
31793,0.066471,0.225806,0,0
31794,0.778104,0.225806,0,0
31795,1.000000,0.225806,0,0
31796,0.533724,0.226784,0,0
31797,0.000000,0.225806,0,0
31798,0.000000,0.225806,0,0
31799,0.753666,0.225806,0,0
31800,1.000000,0.225806,0,0
31801,1.000000,0.226784,0,0
31802,0.358749,0.226784,0,0
31803,0.000000,0.225806,0,0
31804,0.287390,0.225806,0,0
31805,1.000000,0.225806,0,0
31806,1.000000,0.225806,0,0
31807,0.798631,0.226784,0,0
31808,0.191593,0.226784,0,0
31809,0.000000,0.225806,0,0
31810,0.794721,0.225806,0,0
31811,1.000000,0.225806,0,0
31812,1.000000,0.226784,0,0
31813,0.581623,0.226784,0,0
31814,0.056696,0.225806,0,0
31815,0.264907,0.225806,0,0
31816,1.000000,0.225806,0,0
31817,1.000000,0.225806,0,0
31818,0.876833,0.226784,0,0
31819,0.333333,0.226784,0,0
31820,0.000000,0.225806,0,0
31821,0.596285,0.225806,0,0
31822,1.000000,0.225806,0,0
31823,1.000000,0.226784,0,0
31824,0.533724,0.226784,0,0
31825,0.000000,0.226784,0,0
31826,0.090909,0.225806,0,0
31827,1.000000,0.225806,0,0
31828,1.000000,0.225806,0,0
31829,1.000000,0.226784,0,0
31830,0.141740,0.226784,0,0
31831,0.000000,0.225806,0,0
31832,0.387097,0.225806,0,0
31833,1.000000,0.225806,0,0
31834,1.000000,0.226784,0,0
31835,0.519062,0.226784,0,0
31836,0.000000,0.226784,0,0
31837,0.000000,0.225806,0,0
31838,0.727273,0.225806,0,0
31839,1.000000,0.225806,0,0
31840,0.946237,0.226784,0,0
31841,0.183773,0.226784,0,0
31842,0.000000,0.226784,0,0
31843,0.279570,0.225806,0,0
31844,1.000000,0.225806,0,0
31845,1.000000,0.226784,0,0
31846,0.629521,0.226784,0,0
31847,0.000000,0.226784,0,0
31848,0.000000,0.225806,0,0
31849,0.463343,0.225806,0,0
31850,1.000000,0.225806,0,0
31851,1.000000,0.226784,0,0
31852,0.178886,0.226784,0,0
31853,0.000000,0.226784,0,0
31854,0.074291,0.225806,0,0
31855,0.777126,0.225806,0,0
31856,1.000000,0.226784,0,0
31857,0.453568,0.226784,0,0
31858,0.000000,0.226784,0,0
31859,0.000000,0.225806,0,0
31860,0.180841,0.225806,0,0
31861,0.753666,0.225806,0,0
31862,0.787879,0.226784,0,0
31863,0.000000,0.226784,0,0
31864,0.000000,0.226784,0,0
31865,0.000000,0.225806,0,0
31866,0.415445,0.225806,0,0
31867,1.000000,0.226784,0,0
31868,0.505376,0.226784,0,0
31869,0.000000,0.226784,0,0
31870,0.000000,0.226784,0,0
31871,0.219941,0.225806,0,0
31872,1.000000,0.225806,0,0
31873,1.000000,0.226784,0,0
31874,0.293255,0.226784,0,0
31875,0.000000,0.226784,0,0
31876,0.000000,0.225806,0,0
31877,0.676442,0.225806,0,0
31878,1.000000,0.226784,0,0
31879,0.788856,0.226784,0,0
31880,0.122190,0.226784,0,0
31881,0.000000,0.226784,0,0
31882,0.284457,0.225806,0,0
31883,1.000000,0.225806,0,0
31884,1.000000,0.226784,0,0
31885,0.529814,0.226784,0,0
31886,0.000000,0.226784,0,0
31887,0.000000,0.225806,0,0
31888,0.775171,0.225806,0,0
31889,1.000000,0.226784,0,0
31890,1.000000,0.226784,0,0
31891,0.390029,0.226784,0,0
31892,0.000000,0.226784,0,0
31893,0.396872,0.225806,0,0
31894,1.000000,0.225806,0,0
31895,1.000000,0.226784,0,0
31896,0.816227,0.226784,0,0
31897,0.234604,0.226784,0,0
31898,0.043011,0.226784,0,0
31899,0.841642,0.225806,0,0
31900,1.000000,0.226784,0,0
31901,1.000000,0.226784,0,0
31902,0.519062,0.226784,0,0
31903,0.000000,0.226784,0,0
31904,0.289345,0.226784,0,0
31905,1.000000,0.226784,0,0
31906,1.000000,0.226784,0,0
31907,0.831867,0.226784,0,0
31908,0.203324,0.226784,0,0
31909,0.000000,0.226784,0,0
31910,0.451613,0.225806,0,0
31911,1.000000,0.226784,0,0
31912,1.000000,0.226784,0,0
31913,0.514174,0.226784,0,0
31914,0.000000,0.226784,0,0
31915,0.141740,0.226784,0,0
31916,1.000000,0.226784,0,0
31917,1.000000,0.226784,0,0
31918,0.871945,0.226784,0,0
31919,0.206256,0.226784,0,0
31920,0.000000,0.226784,0,0
31921,0.489736,0.226784,0,0
31922,1.000000,0.226784,0,0
31923,1.000000,0.226784,0,0
31924,0.554252,0.226784,0,0
31925,0.000000,0.226784,0,0
31926,0.053763,0.226784,0,0
31927,0.863148,0.226784,0,0
31928,1.000000,0.226784,0,0
31929,1.000000,0.226784,0,0
31930,0.206256,0.226784,0,0
31931,0.000000,0.226784,0,0
31932,0.336266,0.226784,0,0
31933,1.000000,0.226784,0,0
31934,1.000000,0.226784,0,0
31935,0.592375,0.226784,0,0
31936,0.000000,0.226784,0,0
31937,0.000000,0.226784,0,0
31938,0.691105,0.226784,0,0
31939,1.000000,0.226784,0,0
31940,1.000000,0.226784,0,0
31941,0.345064,0.226784,0,0
31942,0.000000,0.226784,0,0
31943,0.221896,0.226784,0,0
31944,1.000000,0.226784,0,0
31945,1.000000,0.226784,0,0
31946,0.689150,0.226784,0,0
31947,0.002933,0.226784,0,0
31948,0.000000,0.226784,0,0
31949,0.666667,0.226784,0,0
31950,1.000000,0.226784,0,0
31951,1.000000,0.226784,0,0
31952,0.459433,0.226784,0,0
31953,0.000000,0.226784,0,0
31954,0.231672,0.226784,0,0
31955,1.000000,0.226784,0,0
31956,1.000000,0.226784,0,0
31957,0.815249,0.226784,0,0
31958,0.140762,0.226784,0,0
31959,0.000000,0.226784,0,0
31960,0.547410,0.226784,0,0
31961,1.000000,0.226784,0,0
31962,1.000000,0.226784,0,0
31963,0.485826,0.226784,0,0
31964,0.000000,0.226784,0,0
31965,0.100684,0.226784,0,0
31966,1.000000,0.226784,0,0
31967,1.000000,0.226784,0,0
31968,0.856305,0.226784,0,0
31969,0.169110,0.226784,0,0
31970,0.000000,0.226784,0,0
31971,0.252199,0.226784,0,0
31972,1.000000,0.226784,0,0
31973,1.000000,0.226784,0,0
31974,0.567937,0.226784,0,0
31975,0.000000,0.226784,0,0
31976,0.035191,0.226784,0,0
31977,0.828934,0.226784,0,0
31978,1.000000,0.226784,0,0
31979,1.000000,0.226784,0,0
31980,0.258065,0.226784,0,0
31981,0.000000,0.226784,0,0
31982,0.311828,0.226784,0,0
31983,1.000000,0.226784,0,0
31984,1.000000,0.226784,0,0
31985,0.624633,0.226784,0,0
31986,0.000000,0.226784,0,0
31987,0.000000,0.226784,0,0
31988,0.618768,0.226784,0,0
31989,1.000000,0.226784,0,0
31990,1.000000,0.226784,0,0
31991,0.177908,0.226784,0,0
31992,0.000000,0.226784,0,0
31993,0.110459,0.226784,0,0
31994,1.000000,0.226784,0,0
31995,1.000000,0.226784,0,0
31996,0.617791,0.226784,0,0
31997,0.000000,0.226784,0,0
31998,0.000000,0.226784,0,0
31999,0.468231,0.226784,0,0
32000,1.000000,0.226784,0,0
32001,1.000000,0.226784,0,0
32002,0.418377,0.226784,0,0
32003,0.000000,0.226784,0,0
32004,0.090909,0.226784,0,0
32005,0.931574,0.226784,0,0
32006,1.000000,0.226784,0,0
32007,0.744868,0.226784,0,0
32008,0.004888,0.226784,0,0
32009,0.000000,0.226784,0,0
32010,0.414467,0.226784,0,0
32011,1.000000,0.226784,0,0
32012,1.000000,0.226784,0,0
32013,0.372434,0.226784,0,0
32014,0.000000,0.226784,0,0
32015,0.000000,0.226784,0,0
32016,0.696970,0.226784,0,0
32017,1.000000,0.226784,0,0
32018,0.770283,0.226784,0,0
32019,0.000000,0.226784,0,0
32020,0.000000,0.226784,0,0
32021,0.221896,0.226784,0,0
32022,0.857283,0.226784,0,0
32023,1.000000,0.226784,0,0
32024,0.306940,0.226784,0,0
32025,0.000000,0.226784,0,0
32026,0.000000,0.226784,0,0
32027,0.453568,0.226784,0,0
32028,1.000000,0.226784,0,0
32029,0.776149,0.226784,0,0
32030,0.000000,0.226784,0,0
32031,0.000000,0.226784,0,0
32032,0.026393,0.226784,0,0
32033,0.979472,0.226784,0,0
32034,1.000000,0.226784,0,0
32035,0.504399,0.226784,0,0
32036,0.000000,0.226784,0,0
32037,0.000000,0.226784,0,0
32038,0.554252,0.226784,0,0
32039,1.000000,0.226784,0,0
32040,1.000000,0.226784,0,0
32041,0.273705,0.226784,0,0
32042,0.000000,0.226784,0,0
32043,0.163245,0.226784,0,0
32044,1.000000,0.226784,0,0
32045,1.000000,0.226784,0,0
32046,0.707722,0.226784,0,0
32047,0.000000,0.226784,0,0
32048,0.000000,0.226784,0,0
32049,0.524927,0.225806,0,0
32050,1.000000,0.226784,0,0
32051,1.000000,0.226784,0,0
32052,0.374389,0.226784,0,0
32053,0.000000,0.226784,0,0
32054,0.086999,0.226784,0,0
32055,0.966764,0.226784,0,0
32056,1.000000,0.226784,0,0
32057,0.786901,0.226784,0,0
32058,0.063539,0.226784,0,0
32059,0.000000,0.226784,0,0
32060,0.423265,0.226784,0,0
32061,1.000000,0.226784,0,0
32062,1.000000,0.226784,0,0
32063,0.551320,0.226784,0,0
32064,0.000000,0.226784,0,0
32065,0.000000,0.226784,0,0
32066,0.567937,0.226784,0,0
32067,1.000000,0.226784,0,0
32068,0.537634,0.226784,0,0
32069,0.000000,0.226784,0,0
32070,0.000000,0.226784,0,0
32071,0.000000,0.225806,0,0
32072,0.198436,0.226784,0,0
32073,0.440860,0.226784,0,0
32074,0.000000,0.226784,0,0
32075,0.000000,0.226784,0,0
32076,0.000000,0.226784,0,0
32077,0.481916,0.225806,0,0
32078,1.000000,0.226784,0,0
32079,1.000000,0.226784,0,0
32080,0.188661,0.226784,0,0
32081,0.000000,0.226784,0,0
32082,0.221896,0.225806,0,0
32083,1.000000,0.225806,0,0
32084,1.000000,0.226784,0,0
32085,0.630499,0.226784,0,0
32086,0.000000,0.226784,0,0
32087,0.000000,0.226784,0,0
32088,0.509286,0.225806,0,0
32089,1.000000,0.226784,0,0
32090,1.000000,0.226784,0,0
32091,0.156403,0.226784,0,0
32092,0.000000,0.226784,0,0
32093,0.045943,0.225806,0,0
32094,0.756598,0.225806,0,0
32095,1.000000,0.226784,0,0
32096,0.642229,0.226784,0,0
32097,0.000000,0.226784,0,0
32098,0.000000,0.226784,0,0
32099,0.385142,0.225806,0,0
32100,1.000000,0.226784,0,0
32101,1.000000,0.226784,0,0
32102,0.322581,0.226784,0,0
32103,0.000000,0.226784,0,0
32104,0.000000,0.226784,0,0
32105,0.778104,0.225806,0,0
32106,1.000000,0.226784,0,0
32107,0.766373,0.226784,0,0
32108,0.002933,0.226784,0,0
32109,0.000000,0.226784,0,0
32110,0.313783,0.225806,0,0
32111,1.000000,0.226784,0,0
32112,1.000000,0.226784,0,0
32113,0.425220,0.226784,0,0
32114,0.000000,0.226784,0,0
32115,0.000000,0.226784,0,0
32116,0.653959,0.225806,0,0
32117,1.000000,0.226784,0,0
32118,0.801564,0.226784,0,0
32119,0.004888,0.226784,0,0
32120,0.000000,0.226784,0,0
32121,0.165200,0.225806,0,0
32122,0.996090,0.226784,0,0
32123,1.000000,0.226784,0,0
32124,0.525904,0.226784,0,0
32125,0.000000,0.226784,0,0
32126,0.000000,0.225806,0,0
32127,0.422287,0.225806,0,0
32128,1.000000,0.226784,0,0
32129,0.808407,0.226784,0,0
32130,0.000000,0.226784,0,0
32131,0.000000,0.226784,0,0
32132,0.061584,0.225806,0,0
32133,0.752688,0.225806,0,0
32134,1.000000,0.226784,0,0
32135,0.487781,0.226784,0,0
32136,0.000000,0.226784,0,0
32137,0.000000,0.226784,0,0
32138,0.373412,0.225806,0,0
32139,1.000000,0.226784,0,0
32140,1.000000,0.226784,0,0
32141,0.110459,0.226784,0,0
32142,0.000000,0.226784,0,0
32143,0.000000,0.225806,0,0
32144,0.543500,0.225806,0,0
32145,1.000000,0.226784,0,0
32146,0.585533,0.226784,0,0
32147,0.000000,0.226784,0,0
32148,0.000000,0.226784,0,0
32149,0.228739,0.225806,0,0
32150,0.983382,0.225806,0,0
32151,1.000000,0.226784,0,0
32152,0.138807,0.226784,0,0
32153,0.000000,0.226784,0,0
32154,0.000000,0.225806,0,0
32155,0.476051,0.225806,0,0
32156,1.000000,0.226784,0,0
32157,0.608993,0.226784,0,0
32158,0.000000,0.226784,0,0
32159,0.000000,0.226784,0,0
32160,0.117302,0.225806,0,0
32161,0.777126,0.225806,0,0
32162,1.000000,0.226784,0,0
32163,0.267840,0.226784,0,0
32164,0.000000,0.226784,0,0
32165,0.000000,0.225806,0,0
32166,0.512219,0.225806,0,0
32167,1.000000,0.226784,0,0
32168,0.812317,0.226784,0,0
32169,0.021505,0.226784,0,0
32170,0.000000,0.226784,0,0
32171,0.178886,0.225806,0,0
32172,1.000000,0.226784,0,0
32173,1.000000,0.226784,0,0
32174,0.504399,0.226784,0,0
32175,0.000000,0.226784,0,0
32176,0.000000,0.226784,0,0
32177,0.497556,0.225806,0,0
32178,1.000000,0.226784,0,0
32179,1.000000,0.226784,0,0
32180,0.150538,0.226784,0,0
32181,0.000000,0.226784,0,0
32182,0.110459,0.225806,0,0
32183,0.921799,0.226784,0,0
32184,1.000000,0.226784,0,0
32185,0.734115,0.226784,0,0
32186,0.000000,0.226784,0,0
32187,0.000000,0.226784,0,0
32188,0.460411,0.225806,0,0
32189,1.000000,0.226784,0,0
32190,1.000000,0.226784,0,0
32191,0.317693,0.226784,0,0
32192,0.000000,0.226784,0,0
32193,0.073314,0.226784,0,0
32194,0.859238,0.226784,0,0
32195,1.000000,0.226784,0,0
32196,0.761486,0.226784,0,0
32197,0.027370,0.226784,0,0
32198,0.000000,0.226784,0,0
32199,0.410557,0.226784,0,0
32200,1.000000,0.226784,0,0
32201,1.000000,0.226784,0,0
32202,0.436950,0.226784,0,0
32203,0.000000,0.226784,0,0
32204,0.030303,0.226784,0,0
32205,0.688172,0.225806,0,0
32206,1.000000,0.226784,0,0
32207,0.835777,0.226784,0,0
32208,0.104594,0.226784,0,0
32209,0.000000,0.226784,0,0
32210,0.309873,0.225806,0,0
32211,1.000000,0.226784,0,0
32212,1.000000,0.226784,0,0
32213,0.544477,0.226784,0,0
32214,0.000000,0.226784,0,0
32215,0.000000,0.226784,0,0
32216,0.658847,0.226784,0,0
32217,1.000000,0.226784,0,0
32218,0.969697,0.226784,0,0
32219,0.156403,0.226784,0,0
32220,0.000000,0.226784,0,0
32221,0.187683,0.226784,0,0
32222,1.000000,0.226784,0,0
32223,1.000000,0.226784,0,0
32224,0.581623,0.226784,0,0
32225,0.000000,0.226784,0,0
32226,0.000000,0.226784,0,0
32227,0.525904,0.226784,0,0
32228,1.000000,0.226784,0,0
32229,1.000000,0.226784,0,0
32230,0.213099,0.226784,0,0
32231,0.000000,0.226784,0,0
32232,0.090909,0.226784,0,0
32233,0.849462,0.226784,0,0
32234,1.000000,0.226784,0,0
32235,0.650049,0.226784,0,0
32236,0.000000,0.226784,0,0
32237,0.000000,0.226784,0,0
32238,0.400782,0.226784,0,0
32239,1.000000,0.226784,0,0
32240,1.000000,0.226784,0,0
32241,0.259042,0.226784,0,0
32242,0.000000,0.226784,0,0
32243,0.000000,0.226784,0,0
32244,0.687195,0.226784,0,0
32245,1.000000,0.226784,0,0
32246,0.785924,0.226784,0,0
32247,0.000000,0.226784,0,0
32248,0.000000,0.226784,0,0
32249,0.264907,0.226784,0,0
32250,1.000000,0.226784,0,0
32251,1.000000,0.226784,0,0
32252,0.397849,0.226784,0,0
32253,0.000000,0.226784,0,0
32254,0.000000,0.226784,0,0
32255,0.700880,0.226784,0,0
32256,1.000000,0.226784,0,0
32257,0.833822,0.226784,0,0
32258,0.101662,0.226784,0,0
32259,0.000000,0.226784,0,0
32260,0.281525,0.225806,0,0
32261,1.000000,0.226784,0,0
32262,1.000000,0.226784,0,0
32263,0.568915,0.226784,0,0
32264,0.000000,0.226784,0,0
32265,0.000000,0.226784,0,0
32266,0.487781,0.225806,0,0
32267,1.000000,0.226784,0,0
32268,1.000000,0.226784,0,0
32269,0.218964,0.226784,0,0
32270,0.000000,0.226784,0,0
32271,0.202346,0.225806,0,0
32272,1.000000,0.226784,0,0
32273,1.000000,0.226784,0,0
32274,0.698925,0.226784,0,0
32275,0.000978,0.226784,0,0
32276,0.000000,0.226784,0,0
32277,0.607038,0.225806,0,0
32278,1.000000,0.226784,0,0
32279,1.000000,0.226784,0,0
32280,0.329423,0.226784,0,0
32281,0.000000,0.226784,0,0
32282,0.109482,0.225806,0,0
32283,1.000000,0.225806,0,0
32284,1.000000,0.226784,0,0
32285,0.753666,0.226784,0,0
32286,0.002933,0.226784,0,0
32287,0.000000,0.226784,0,0
32288,0.428153,0.225806,0,0
32289,1.000000,0.225806,0,0
32290,1.000000,0.226784,0,0
32291,0.330401,0.226784,0,0
32292,0.000000,0.226784,0,0
32293,0.010753,0.225806,0,0
32294,0.743891,0.225806,0,0
32295,1.000000,0.226784,0,0
32296,0.771261,0.226784,0,0
32297,0.113392,0.226784,0,0
32298,0.000000,0.226784,0,0
32299,0.332356,0.225806,0,0
32300,1.000000,0.225806,0,0
32301,1.000000,0.226784,0,0
32302,0.451613,0.226784,0,0
32303,0.000000,0.226784,0,0
32304,0.000000,0.225806,0,0
32305,0.641251,0.225806,0,0
32306,1.000000,0.225806,0,0
32307,1.000000,0.226784,0,0
32308,0.027370,0.226784,0,0
32309,0.000000,0.226784,0,0
32310,0.167155,0.225806,0,0
32311,0.999022,0.225806,0,0
32312,1.000000,0.226784,0,0
32313,0.413490,0.226784,0,0
32314,0.000000,0.226784,0,0
32315,0.000000,0.225806,0,0
32316,0.381232,0.225806,0,0
32317,1.000000,0.225806,0,0
32318,0.798631,0.226784,0,0
32319,0.000000,0.226784,0,0
32320,0.000000,0.226784,0,0
32321,0.030303,0.225806,0,0
32322,0.685239,0.225806,0,0
32323,1.000000,0.226784,0,0
32324,0.485826,0.226784,0,0
32325,0.000000,0.226784,0,0
32326,0.000000,0.225806,0,0
32327,0.185728,0.225806,0,0
32328,1.000000,0.225806,0,0
32329,0.928641,0.226784,0,0
32330,0.045943,0.226784,0,0
32331,0.000000,0.226784,0,0
32332,0.000000,0.225806,0,0
32333,0.357771,0.225806,0,0
32334,0.734115,0.226784,0,0
32335,0.175953,0.226784,0,0
32336,0.000000,0.226784,0,0
32337,0.000000,0.225806,0,0
32338,0.000000,0.225806,0,0
32339,0.173021,0.225806,0,0
32340,0.312805,0.226784,0,0
32341,0.000000,0.226784,0,0
32342,0.000000,0.226784,0,0
32343,0.000000,0.225806,0,0
32344,0.551320,0.225806,0,0
32345,1.000000,0.225806,0,0
32346,0.756598,0.226784,0,0
32347,0.000000,0.226784,0,0
32348,0.000000,0.226784,0,0
32349,0.271750,0.225806,0,0
32350,1.000000,0.225806,0,0
32351,1.000000,0.226784,0,0
32352,0.439883,0.226784,0,0
32353,0.000000,0.226784,0,0
32354,0.000000,0.225806,0,0
32355,0.533724,0.225806,0,0
32356,1.000000,0.225806,0,0
32357,0.784946,0.226784,0,0
32358,0.071359,0.226784,0,0
32359,0.000000,0.225806,0,0
32360,0.120235,0.225806,0,0
32361,0.853372,0.225806,0,0
32362,1.000000,0.226784,0,0
32363,0.501466,0.226784,0,0
32364,0.000000,0.226784,0,0
32365,0.000000,0.225806,0,0
32366,0.462366,0.225806,0,0
32367,1.000000,0.225806,0,0
32368,1.000000,0.226784,0,0
32369,0.155425,0.226784,0,0
32370,0.000000,0.225806,0,0
32371,0.104594,0.225806,0,0
32372,0.957967,0.225806,0,0
32373,1.000000,0.225806,0,0
32374,0.677419,0.226784,0,0
32375,0.000000,0.226784,1,0
32376,0.000000,0.225806,1,0
32377,0.496579,0.225806,1,0
32378,1.000000,0.225806,1,0
32379,1.000000,0.226784,1,0
32380,0.363636,0.226784,1,0
32381,0.000000,0.225806,1,0
32382,0.074291,0.225806,1,0
32383,0.896383,0.225806,1,0
32384,1.000000,0.225806,1,0
32385,0.783969,0.226784,1,0
32386,0.046921,0.225806,1,0
32387,0.000000,0.225806,1,0
32388,0.390029,0.225806,1,0
32389,1.000000,0.225806,1,0
32390,1.000000,0.225806,1,0
32391,0.400782,0.226784,1,0
32392,0.000000,0.225806,1,0
32393,0.000000,0.225806,1,0
32394,0.666667,0.225806,1,0
32395,1.000000,0.225806,1,0
32396,0.801564,0.225806,1,0
32397,0.020528,0.225806,1,0
32398,0.000000,0.225806,1,0
32399,0.101662,0.225806,1,0
32400,1.000000,0.225806,1,0
32401,1.000000,0.225806,1,0
32402,0.489736,0.225806,1,0
32403,0.000000,0.225806,1,0
32404,0.000000,0.225806,1,0
32405,0.606061,0.225806,1,0
32406,1.000000,0.225806,1,0
32407,0.925709,0.225806,1,0
32408,0.132942,0.225806,1,0
32409,0.000000,0.225806,1,0
32410,0.169110,0.224829,1,0
32411,1.000000,0.225806,1,0
32412,1.000000,0.225806,1,0
32413,0.620723,0.225806,1,0
32414,0.000000,0.225806,1,0
32415,0.000000,0.225806,1,0
32416,0.528837,0.224829,1,0
32417,1.000000,0.225806,1,0
32418,1.000000,0.225806,1,0
32419,0.353861,0.225806,1,0
32420,0.000000,0.225806,1,0
32421,0.108504,0.224829,1,0
32422,1.000000,0.224829,1,0
32423,1.000000,0.225806,1,0
32424,0.742913,0.225806,1,0
32425,0.029326,0.225806,1,0
32426,0.000000,0.225806,1,0
32427,0.519062,0.224829,1,0
32428,1.000000,0.224829,1,0
32429,1.000000,0.225806,1,0
32430,0.476051,0.225806,1,0
32431,0.000000,0.225806,1,0
32432,0.126100,0.224829,1,0
32433,1.000000,0.224829,1,0
32434,1.000000,0.225806,1,0
