index,ecg_value,gsr_value,par,q_status,a_status
3384,0.614858,0.587488,1,0,0
3385,0.524927,0.587488,0,0,0
3386,0.355816,0.587488,1,0,0
3387,0.342131,0.587488,0,0,0
3388,0.504399,0.586510,1,0,0
3389,0.629521,0.586510,0,0,0
3390,0.583578,0.586510,1,0,0
3391,0.421310,0.586510,0,0,0
3392,0.360704,0.586510,1,0,0
3393,0.508309,0.586510,0,0,0
3394,0.669599,0.587488,1,0,0
3395,0.594330,0.586510,0,0,0
3396,0.398827,0.587488,1,0,0
3397,0.391984,0.586510,0,0,0
3398,0.518084,0.586510,1,0,0
3399,0.668622,0.586510,0,0,0
3400,0.636364,0.586510,1,0,0
3401,0.427175,0.587488,0,0,0
3402,0.376344,0.586510,1,0,0
3403,0.486804,0.586510,0,0,0
3404,0.638319,0.586510,1,0,0
3405,0.542522,0.587488,0,0,0
3406,0.393939,0.587488,1,0,0
3407,0.379277,0.586510,0,0,0
3408,0.577713,0.587488,1,0,0
3409,0.700880,0.586510,0,0,0
3410,0.587488,0.587488,1,0,0
3411,0.433040,0.587488,0,0,0
3412,0.401760,0.587488,1,0,0
3413,0.535679,0.587488,0,0,0
3414,0.556207,0.586510,1,0,0
3415,0.294233,0.587488,0,0,0
3416,0.057674,0.587488,1,0,0
3417,0.000000,0.586510,0,0,0
3418,0.034213,0.586510,1,0,0
3419,0.125122,0.586510,0,0,0
3420,0.135875,0.586510,1,0,0
3421,0.082111,0.586510,0,0,0
3422,0.163245,0.586510,1,0,0
3423,0.479961,0.586510,0,0,0
3424,0.654936,0.586510,1,0,0
3425,0.575758,0.587488,0,0,0
3426,0.438905,0.586510,1,0,0
3427,0.427175,0.586510,0,0,0
3428,0.568915,0.586510,1,0,0
3429,0.712610,0.587488,0,0,0
3430,0.629521,0.586510,1,0,0
3431,0.462366,0.586510,0,0,0
3432,0.414467,0.586510,1,0,0
3433,0.533724,0.586510,0,0,0
3434,0.707722,0.586510,1,0,0
3435,0.666667,0.586510,0,0,0
3436,0.487781,0.586510,1,0,0
3437,0.394917,0.586510,0,0,0
3438,0.530792,0.586510,1,0,0
3439,0.678397,0.586510,0,0,0
3440,0.627566,0.586510,1,0,0
3441,0.419355,0.587488,0,0,0
3442,0.413490,0.587488,1,0,0
3443,0.601173,0.587488,0,0,0
3444,0.691105,0.586510,1,0,0
3445,0.601173,0.587488,0,0,0
3446,0.406647,0.587488,1,0,0
3447,0.419355,0.587488,0,0,0
3448,0.572825,0.586510,1,0,0
3449,0.708700,0.586510,0,0,0
3450,0.662757,0.586510,1,0,0
3451,0.460411,0.586510,0,0,0
3452,0.414467,0.586510,1,0,0
3453,0.510264,0.586510,0,0,0
3454,0.663734,0.586510,1,0,0
3455,0.652004,0.586510,0,0,0
3456,0.437928,0.586510,1,0,0
3457,0.360704,0.586510,0,0,0
3458,0.510264,0.586510,1,0,0
3459,0.644184,0.586510,0,0,0
3460,0.559140,0.586510,1,0,0
3461,0.394917,0.586510,0,0,0
3462,0.335288,0.586510,1,0,0
3463,0.454545,0.586510,0,0,0
3464,0.613881,0.586510,1,0,0
3465,0.595308,0.586510,0,0,0
3466,0.429130,0.586510,1,0,0
3467,0.360704,0.586510,0,0,0
3468,0.488759,0.586510,1,0,0
3469,0.644184,0.586510,0,0,0
3470,0.601173,0.586510,1,0,0
3471,0.434018,0.586510,0,0,0
3472,0.381232,0.587488,1,0,0
3473,0.524927,0.586510,0,0,0
3474,0.660802,0.587488,1,0,0
3475,0.565005,0.587488,0,0,0
3476,0.356794,0.587488,1,0,0
3477,0.362659,0.587488,0,0,0
3478,0.556207,0.587488,1,0,0
3479,0.627566,0.587488,0,0,0
3480,0.518084,0.587488,1,0,0
3481,0.317693,0.587488,0,0,0
3482,0.334311,0.587488,1,0,0
3483,0.486804,0.586510,0,0,0
3484,0.582600,0.587488,1,0,0
3485,0.449658,0.587488,0,0,0
3486,0.260020,0.587488,1,0,0
3487,0.292278,0.587488,0,0,0
3488,0.448680,0.587488,1,0,0
3489,0.547410,0.586510,0,0,0
3490,0.414467,0.587488,1,0,0
3491,0.274682,0.586510,0,0,0
3492,0.283480,0.586510,1,0,0
3493,0.445748,0.586510,0,0,0
3494,0.591398,0.587488,1,0,0
3495,0.507331,0.586510,0,0,0
3496,0.351906,0.586510,1,0,0
3497,0.358749,0.586510,0,0,0
3498,0.524927,0.586510,1,0,0
3499,0.639296,0.586510,0,0,0
3500,0.579668,0.586510,1,0,0
3501,0.385142,0.586510,0,0,0
3502,0.380254,0.586510,1,0,0
3503,0.580645,0.586510,0,0,0
3504,0.688172,0.586510,1,0,0
3505,0.570870,0.587488,0,0,0
3506,0.438905,0.586510,1,0,0
3507,0.445748,0.586510,0,0,0
3508,0.570870,0.586510,1,0,0
3509,0.697947,0.586510,0,0,0
3510,0.640274,0.586510,1,0,0
3511,0.423265,0.586510,0,0,0
3512,0.382209,0.586510,1,0,0
3513,0.507331,0.586510,0,0,0
3514,0.671554,0.586510,1,0,0
3515,0.600196,0.586510,0,0,0
3516,0.391984,0.586510,1,0,0
3517,0.374389,0.586510,0,0,0
3518,0.515152,0.586510,1,0,0
3519,0.662757,0.586510,0,0,0
3520,0.574780,0.586510,1,0,0
3521,0.368524,0.587488,0,0,0
3522,0.366569,0.586510,1,0,0
3523,0.513196,0.586510,0,0,0
3524,0.641251,0.587488,1,0,0
3525,0.539589,0.586510,0,0,0
3526,0.385142,0.586510,1,0,0
3527,0.351906,0.586510,0,0,0
3528,0.537634,0.586510,1,0,0
3529,0.654936,0.586510,0,0,0
3530,0.544477,0.587488,1,0,0
3531,0.405670,0.586510,0,0,0
3532,0.412512,0.586510,1,0,0
3533,0.586510,0.586510,0,0,0
3534,0.755621,0.587488,1,0,0
3535,0.667644,0.586510,0,0,0
3536,0.466276,0.586510,1,0,0
3537,0.398827,0.586510,0,0,0
3538,0.534702,0.586510,1,0,0
3539,0.658847,0.587488,0,0,0
3540,0.501466,0.587488,1,0,0
3541,0.363636,0.587488,0,0,0
3542,0.379277,0.586510,1,0,0
3543,0.529814,0.586510,0,0,0
3544,0.633431,0.587488,1,0,0
3545,0.509286,0.587488,0,0,0
3546,0.337243,0.587488,1,0,0
3547,0.381232,0.587488,0,0,0
3548,0.585533,0.587488,1,0,0
3549,0.627566,0.587488,0,0,0
3550,0.499511,0.587488,1,0,0
3551,0.358749,0.587488,0,0,0
3552,0.362659,0.586510,1,0,0
3553,0.504399,0.586510,0,0,0
3554,0.628543,0.586510,1,0,0
3555,0.588465,0.586510,0,0,0
3556,0.370479,0.586510,1,0,0
3557,0.332356,0.586510,0,0,0
3558,0.503421,0.586510,1,0,0
3559,0.610948,0.586510,0,0,0
3560,0.484848,0.587488,1,0,0
3561,0.294233,0.587488,0,0,0
3562,0.329423,0.587488,1,0,0
3563,0.475073,0.586510,0,0,0
3564,0.594330,0.586510,1,0,0
3565,0.516129,0.586510,0,0,0
3566,0.323558,0.587488,1,0,0
3567,0.336266,0.586510,0,0,0
3568,0.543500,0.587488,1,0,0
3569,0.642229,0.587488,0,0,0
3570,0.530792,0.587488,1,0,0
3571,0.417400,0.587488,0,0,0
3572,0.457478,0.587488,1,0,0
3573,0.661779,0.587488,0,0,0
3574,0.720430,0.587488,1,0,0
3575,0.543500,0.587488,0,0,0
3576,0.419355,0.587488,1,0,0
3577,0.461388,0.587488,0,0,0
3578,0.621701,0.587488,1,0,0
3579,0.708700,0.586510,0,0,0
3580,0.609971,0.586510,1,0,0
3581,0.436950,0.586510,0,0,0
3582,0.372434,0.586510,1,0,0
3583,0.534702,0.586510,0,0,0
3584,0.655914,0.586510,1,0,0
3585,0.607038,0.586510,0,0,0
3586,0.391007,0.586510,1,0,0
3587,0.346041,0.586510,0,0,0
3588,0.470186,0.586510,1,0,0
3589,0.642229,0.586510,0,0,0
3590,0.595308,0.586510,1,0,0
3591,0.418377,0.586510,0,0,0
3592,0.340176,0.586510,1,0,0
3593,0.436950,0.586510,0,0,0
3594,0.612903,0.586510,1,0,0
3595,0.650049,0.586510,0,0,0
3596,0.519062,0.586510,1,0,0
3597,0.416422,0.586510,0,0,0
3598,0.475073,0.586510,1,0,0
3599,0.642229,0.586510,0,0,0
3600,0.616813,0.586510,1,0,0
3601,0.397849,0.586510,0,0,0
3602,0.123167,0.586510,1,0,0
3603,0.115347,0.586510,0,0,0
3604,0.178886,0.586510,1,0,0
3605,0.134897,0.586510,0,0,0
3606,0.000000,0.586510,1,0,0
3607,0.011730,0.586510,0,0,0
3608,0.208211,0.586510,1,0,0
3609,0.469208,0.586510,0,0,0
3610,0.608016,0.586510,1,0,0
3611,0.542522,0.586510,0,0,0
3612,0.419355,0.586510,1,0,0
3613,0.431085,0.586510,0,0,0
3614,0.629521,0.586510,1,0,0
3615,0.713587,0.586510,0,0,0
3616,0.618768,0.586510,1,0,0
3617,0.443793,0.586510,0,0,0
3618,0.427175,0.586510,1,0,0
3619,0.568915,0.586510,0,0,0
3620,0.689150,0.586510,1,0,0
3621,0.575758,0.586510,0,0,0
3622,0.412512,0.586510,1,0,0
3623,0.425220,0.586510,0,0,0
3624,0.635386,0.586510,1,0,0
3625,0.679374,0.586510,0,0,0
3626,0.504399,0.586510,1,0,0
3627,0.393939,0.586510,0,0,0
3628,0.455523,0.586510,1,0,0
3629,0.665689,0.586510,0,0,0
3630,0.695992,0.586510,1,0,0
3631,0.563050,0.586510,0,0,0
3632,0.418377,0.586510,1,0,0
3633,0.434018,0.586510,0,0,0
3634,0.589443,0.586510,1,0,0
3635,0.705767,0.586510,0,0,0
3636,0.591398,0.586510,1,0,0
3637,0.433040,0.586510,0,0,0
3638,0.405670,0.586510,1,0,0
3639,0.589443,0.586510,0,0,0
3640,0.691105,0.586510,1,0,0
3641,0.565005,0.587488,0,0,0
3642,0.394917,0.587488,1,0,0
3643,0.439883,0.586510,0,0,0
3644,0.595308,0.586510,1,0,0
3645,0.651026,0.586510,0,0,0
3646,0.520039,0.586510,1,0,0
3647,0.353861,0.586510,0,0,0
3648,0.368524,0.586510,1,0,0
3649,0.569892,0.586510,0,0,0
3650,0.640274,0.586510,1,0,0
3651,0.477028,0.587488,0,0,0
3652,0.341153,0.587488,1,0,0
3653,0.442815,0.587488,0,0,0
3654,0.634409,0.587488,1,0,0
3655,0.629521,0.587488,0,0,0
3656,0.463343,0.587488,1,0,0
3657,0.345064,0.587488,0,0,0
3658,0.456501,0.587488,1,0,0
3659,0.635386,0.587488,0,0,0
3660,0.595308,0.587488,1,0,0
3661,0.382209,0.587488,0,0,0
3662,0.338221,0.587488,1,0,0
3663,0.507331,0.587488,0,0,0
3664,0.622678,0.587488,1,0,0
3665,0.568915,0.587488,0,0,0
3666,0.396872,0.587488,1,0,0
3667,0.327468,0.587488,0,0,0
3668,0.451613,0.587488,1,0,0
3669,0.596285,0.587488,0,0,0
3670,0.576735,0.587488,1,0,0
3671,0.364614,0.587488,0,0,0
3672,0.295210,0.587488,1,0,0
3673,0.382209,0.586510,0,0,0
3674,0.558162,0.586510,1,0,0
3675,0.583578,0.586510,0,0,0
3676,0.396872,0.587488,1,0,0
3677,0.297165,0.586510,0,0,0
3678,0.425220,0.587488,1,0,0
3679,0.607038,0.587488,0,0,0
3680,0.560117,0.587488,1,0,0
3681,0.396872,0.587488,0,0,0
3682,0.320626,0.586510,1,0,0
3683,0.416422,0.586510,0,0,0
3684,0.619746,0.586510,1,0,0
3685,0.607038,0.586510,0,0,0
3686,0.409580,0.587488,1,0,0
3687,0.347996,0.587488,0,0,0
3688,0.512219,0.587488,1,0,0
3689,0.656891,0.587488,0,0,0
3690,0.557185,0.587488,1,0,0
3691,0.397849,0.587488,0,0,0
3692,0.376344,0.587488,1,0,0
3693,0.577713,0.587488,0,0,0
3694,0.643206,0.587488,1,0,0
3695,0.476051,0.587488,0,0,0
3696,0.343109,0.587488,1,0,0
3697,0.372434,0.587488,0,0,0
3698,0.534702,0.587488,1,0,0
3699,0.635386,0.587488,0,0,0
3700,0.521994,0.587488,1,0,0
3701,0.364614,0.587488,0,0,0
3702,0.397849,0.587488,1,0,0
3703,0.607038,0.587488,0,0,0
3704,0.640274,0.587488,1,0,0
3705,0.505376,0.587488,0,0,0
3706,0.358749,0.587488,1,0,0
3707,0.443793,0.587488,0,0,0
3708,0.649071,0.587488,1,0,0
3709,0.656891,0.587488,0,0,0
3710,0.495601,0.587488,1,0,0
3711,0.340176,0.587488,0,0,0
3712,0.420332,0.587488,1,0,0
3713,0.608993,0.587488,0,0,0
3714,0.597263,0.587488,1,0,0
3715,0.437928,0.587488,0,0,0
3716,0.322581,0.587488,1,0,0
3717,0.487781,0.587488,0,0,0
3718,0.623656,0.587488,1,0,0
3719,0.594330,0.587488,0,0,0
3720,0.386119,0.587488,1,0,0
3721,0.338221,0.587488,0,0,0
3722,0.509286,0.587488,1,0,0
3723,0.627566,0.587488,0,0,0
3724,0.577713,0.587488,1,0,0
3725,0.407625,0.587488,0,0,0
3726,0.338221,0.587488,1,0,0
3727,0.466276,0.587488,0,0,0
3728,0.619746,0.587488,1,0,0
3729,0.567937,0.587488,0,0,0
3730,0.402737,0.587488,1,0,0
3731,0.363636,0.587488,0,0,0
3732,0.567937,0.587488,1,0,0
3733,0.660802,0.587488,0,0,0
3734,0.518084,0.587488,1,0,0
3735,0.375367,0.587488,0,0,0
3736,0.371457,0.587488,1,0,0
3737,0.526882,0.587488,0,0,0
3738,0.651026,0.587488,1,0,0
3739,0.548387,0.587488,0,0,0
3740,0.381232,0.587488,1,0,0
3741,0.376344,0.587488,0,0,0
3742,0.533724,0.587488,1,0,0
3743,0.619746,0.587488,0,0,0
3744,0.484848,0.587488,1,0,0
3745,0.326491,0.587488,0,0,0
3746,0.310850,0.587488,1,0,0
3747,0.493646,0.587488,0,0,0
3748,0.575758,0.587488,1,0,0
3749,0.421310,0.587488,0,0,0
3750,0.251222,0.587488,1,0,0
3751,0.311828,0.587488,0,0,0
3752,0.481916,0.587488,1,0,0
3753,0.540567,0.587488,0,0,0
3754,0.399805,0.587488,1,0,0
3755,0.260020,0.587488,0,0,0
3756,0.404692,0.587488,1,0,0
3757,0.563050,0.587488,0,0,0
3758,0.518084,0.587488,1,0,0
3759,0.364614,0.587488,0,0,0
3760,0.299120,0.587488,1,0,0
3761,0.465298,0.587488,0,0,0
3762,0.605083,0.587488,1,0,0
3763,0.581623,0.587488,0,0,0
3764,0.377322,0.587488,1,0,0
3765,0.327468,0.587488,0,0,0
3766,0.495601,0.587488,1,0,0
3767,0.618768,0.587488,0,0,0
3768,0.518084,0.587488,1,0,0
3769,0.356794,0.587488,0,0,0
3770,0.361681,0.587488,1,0,0
3771,0.514174,0.587488,0,0,0
3772,0.631476,0.587488,1,0,0
3773,0.516129,0.587488,0,0,0
3774,0.363636,0.587488,1,0,0
3775,0.395894,0.587488,0,0,0
3776,0.557185,0.587488,1,0,0
3777,0.657869,0.587488,0,0,0
3778,0.572825,0.587488,1,0,0
3779,0.374389,0.587488,0,0,0
3780,0.383187,0.587488,1,0,0
3781,0.546432,0.587488,0,0,0
3782,0.692082,0.587488,1,0,0
3783,0.599218,0.587488,0,0,0
3784,0.409580,0.587488,1,0,0
3785,0.449658,0.587488,0,0,0
3786,0.565005,0.587488,1,0,0
3787,0.496579,0.587488,0,0,0
3788,0.258065,0.587488,1,0,0
3789,0.033236,0.587488,0,0,0
3790,0.000000,0.587488,1,0,0
3791,0.013685,0.587488,0,0,0
3792,0.046921,0.586510,1,0,0
3793,0.000000,0.586510,0,0,0
3794,0.000000,0.586510,1,0,0
3795,0.031281,0.586510,0,0,0
3796,0.259042,0.586510,1,0,0
3797,0.574780,0.586510,0,0,0
3798,0.593353,0.586510,1,0,0
3799,0.472141,0.586510,0,0,0
3800,0.372434,0.586510,1,0,0
3801,0.456501,0.586510,0,0,0
3802,0.657869,0.586510,1,0,0
3803,0.652004,0.586510,0,0,0
3804,0.447703,0.586510,1,0,0
3805,0.373412,0.586510,0,0,0
3806,0.477028,0.586510,1,0,0
3807,0.671554,0.586510,0,0,0
3808,0.656891,0.586510,1,0,0
3809,0.486804,0.586510,0,0,0
3810,0.372434,0.586510,1,0,0
3811,0.482893,0.586510,0,0,0
3812,0.642229,0.586510,1,0,0
3813,0.624633,0.586510,0,0,0
3814,0.417400,0.587488,1,0,0
3815,0.390029,0.587488,0,0,0
3816,0.577713,0.587488,1,0,0
3817,0.695015,0.587488,0,0,0
3818,0.635386,0.587488,1,0,0
3819,0.429130,0.587488,0,0,0
3820,0.409580,0.586510,1,0,0
3821,0.543500,0.586510,0,0,0
3822,0.678397,0.586510,1,0,0
3823,0.598240,0.587488,0,0,0
3824,0.414467,0.587488,1,0,0
3825,0.374389,0.587488,0,0,0
3826,0.506354,0.587488,1,0,0
3827,0.629521,0.586510,0,0,0
3828,0.521017,0.587488,1,0,0
3829,0.343109,0.587488,0,0,0
3830,0.330401,0.587488,1,0,0
3831,0.481916,0.587488,0,0,0
3832,0.586510,0.587488,1,0,0
3833,0.410557,0.587488,0,0,0
3834,0.286413,0.587488,1,0,0
3835,0.316716,0.587488,0,0,0
3836,0.489736,0.587488,1,0,0
3837,0.594330,0.587488,0,0,0
3838,0.464321,0.587488,1,0,0
3839,0.315738,0.587488,0,0,0
3840,0.366569,0.587488,1,0,0
3841,0.537634,0.587488,0,0,0
3842,0.603128,0.587488,1,0,0
3843,0.404692,0.587488,0,0,0
3844,0.307918,0.587488,1,0,0
3845,0.384164,0.587488,0,0,0
3846,0.574780,0.587488,1,0,0
3847,0.563050,0.587488,0,0,0
3848,0.350929,0.587488,1,0,0
3849,0.270772,0.587488,0,0,0
3850,0.411535,0.587488,1,0,0
3851,0.547410,0.587488,0,0,0
3852,0.471163,0.587488,1,0,0
3853,0.306940,0.587488,0,0,0
3854,0.241447,0.587488,1,0,0
3855,0.403715,0.587488,0,0,0
3856,0.530792,0.587488,1,0,0
3857,0.433040,0.587488,0,0,0
3858,0.234604,0.587488,1,0,0
3859,0.250244,0.587488,0,0,0
3860,0.409580,0.587488,1,0,0
3861,0.531769,0.587488,0,0,0
3862,0.441838,0.587488,1,0,0
3863,0.278592,0.587488,0,0,0
3864,0.272727,0.587488,1,0,0
3865,0.471163,0.587488,0,0,0
3866,0.581623,0.587488,1,0,0
3867,0.459433,0.587488,0,0,0
3868,0.315738,0.587488,1,0,0
3869,0.368524,0.587488,0,0,0
3870,0.532747,0.587488,1,0,0
3871,0.624633,0.587488,0,0,0
3872,0.533724,0.587488,1,0,0
3873,0.368524,0.587488,0,0,0
3874,0.362659,0.587488,1,0,0
3875,0.519062,0.587488,0,0,0
3876,0.627566,0.587488,1,0,0
3877,0.517107,0.587488,0,0,0
3878,0.351906,0.587488,1,0,0
3879,0.359726,0.587488,0,0,0
3880,0.499511,0.587488,1,0,0
3881,0.610948,0.587488,0,0,0
3882,0.523949,0.587488,1,0,0
3883,0.328446,0.587488,0,0,0
3884,0.331378,0.587488,1,0,0
3885,0.535679,0.587488,0,0,0
3886,0.625611,0.587488,1,0,0
3887,0.534702,0.587488,0,0,0
3888,0.348974,0.587488,1,0,0
3889,0.370479,0.587488,0,0,0
3890,0.527859,0.587488,1,0,0
3891,0.652004,0.586510,0,0,0
3892,0.549365,0.587488,1,0,0
3893,0.384164,0.587488,0,0,0
3894,0.397849,0.587488,1,0,0
3895,0.561095,0.587488,0,0,0
3896,0.643206,0.587488,1,0,0
3897,0.512219,0.587488,0,0,0
3898,0.366569,0.587488,1,0,0
3899,0.403715,0.587488,0,0,0
3900,0.573803,0.587488,1,0,0
3901,0.637341,0.587488,0,0,0
3902,0.498534,0.587488,1,0,0
3903,0.349951,0.587488,0,0,0
3904,0.480938,0.587488,1,0,0
3905,0.640274,0.587488,0,0,0
3906,0.605083,0.587488,1,0,0
3907,0.448680,0.587488,0,0,0
3908,0.363636,0.587488,1,0,0
3909,0.509286,0.587488,0,0,0
3910,0.652981,0.587488,1,0,0
3911,0.587488,0.587488,0,0,0
3912,0.413490,0.587488,1,0,0
3913,0.375367,0.587488,0,0,0
3914,0.512219,0.587488,1,0,0
3915,0.645161,0.587488,0,0,0
3916,0.606061,0.587488,1,0,0
3917,0.437928,0.587488,0,0,0
3918,0.333333,0.587488,1,0,0
3919,0.453568,0.587488,0,0,0
3920,0.605083,0.587488,1,0,0
3921,0.563050,0.587488,0,0,0
3922,0.355816,0.587488,1,0,0
3923,0.335288,0.587488,0,0,0
3924,0.473118,0.587488,1,0,0
3925,0.612903,0.587488,0,0,0
3926,0.598240,0.587488,1,0,0
3927,0.394917,0.587488,0,0,0
3928,0.332356,0.587488,1,0,0
3929,0.487781,0.587488,0,0,0
3930,0.615836,0.587488,1,0,0
3931,0.523949,0.587488,0,0,0
3932,0.354839,0.587488,1,0,0
3933,0.346041,0.587488,0,0,0
3934,0.491691,0.587488,1,0,0
3935,0.618768,0.587488,0,0,0
3936,0.516129,0.587488,1,0,0
3937,0.365591,0.587488,0,0,0
3938,0.339198,0.587488,1,0,0
3939,0.471163,0.587488,0,0,0
3940,0.610948,0.586510,1,0,0
3941,0.597263,0.586510,0,0,0
3942,0.438905,0.586510,1,0,0
3943,0.326491,0.586510,0,0,0
3944,0.429130,0.586510,1,0,0
3945,0.591398,0.586510,0,0,0
3946,0.580645,0.587488,1,0,0
3947,0.411535,0.586510,0,0,0
3948,0.316716,0.587488,1,0,0
3949,0.490714,0.587488,0,0,0
3950,0.610948,0.587488,1,0,0
3951,0.506354,0.587488,0,0,0
3952,0.352884,0.587488,1,0,0
3953,0.325513,0.587488,0,0,0
3954,0.509286,0.587488,1,0,0
3955,0.608993,0.587488,0,0,0
3956,0.529814,0.587488,1,0,0
3957,0.327468,0.587488,0,0,0
3958,0.325513,0.587488,1,0,0
3959,0.521017,0.587488,0,0,0
3960,0.611926,0.587488,1,0,0
3961,0.524927,0.587488,0,0,0
3962,0.339198,0.587488,1,0,0
3963,0.365591,0.587488,0,0,0
3964,0.540567,0.587488,1,0,0
3965,0.684262,0.587488,0,0,0
3966,0.578690,0.587488,1,0,0
3967,0.365591,0.587488,0,0,0
3968,0.369501,0.587488,1,0,0
3969,0.450635,0.587488,0,0,0
3970,0.418377,0.587488,1,0,0
3971,0.176931,0.587488,0,0,0
3972,0.000000,0.587488,1,0,0
3973,0.000000,0.586510,0,0,0
3974,0.000000,0.586510,1,0,0
3975,0.044966,0.586510,0,0,0
3976,0.095797,0.586510,1,0,0
3977,0.091887,0.586510,0,0,0
3978,0.191593,0.586510,1,0,0
3979,0.417400,0.586510,0,0,0
3980,0.626588,0.586510,1,0,0
3981,0.661779,0.586510,0,0,0
3982,0.459433,0.586510,1,0,0
3983,0.367546,0.586510,0,0,0
3984,0.505376,0.586510,1,0,0
3985,0.652004,0.586510,0,0,0
3986,0.592375,0.586510,1,0,0
3987,0.419355,0.586510,0,0,0
3988,0.383187,0.586510,1,0,0
3989,0.525904,0.586510,0,0,0
3990,0.677419,0.586510,1,0,0
3991,0.613881,0.586510,0,0,0
3992,0.456501,0.586510,1,0,0
3993,0.450635,0.587488,0,0,0
3994,0.669599,0.587488,1,0,0
3995,0.756598,0.587488,0,0,0
3996,0.669599,0.587488,1,0,0
3997,0.521017,0.586510,0,0,0
3998,0.508309,0.586510,1,0,0
3999,0.656891,0.586510,0,0,0
4000,0.832845,0.587488,1,0,0
4001,0.766373,0.586510,0,0,0
4002,0.559140,0.587488,1,0,0
4003,0.537634,0.586510,0,0,0
4004,0.666667,0.586510,1,0,0
4005,0.784946,0.586510,0,0,0
4006,0.740958,0.586510,1,0,0
4007,0.507331,0.586510,0,0,0
4008,0.438905,0.586510,1,0,0
4009,0.539589,0.586510,0,0,0
4010,0.689150,0.586510,1,0,0
4011,0.624633,0.586510,0,0,0
4012,0.437928,0.586510,1,0,0
4013,0.342131,0.586510,0,0,0
4014,0.464321,0.586510,1,0,0
4015,0.616813,0.587488,0,0,0
4016,0.538612,0.586510,1,0,0
4017,0.344086,0.587488,0,0,0
4018,0.345064,0.586510,1,0,0
4019,0.544477,0.587488,0,0,0
4020,0.641251,0.586510,1,0,0
4021,0.504399,0.587488,0,0,0
4022,0.361681,0.587488,1,0,0
4023,0.418377,0.587488,0,0,0
4024,0.587488,0.587488,1,0,0
4025,0.650049,0.587488,0,0,0
4026,0.488759,0.587488,1,0,0
4027,0.358749,0.587488,0,0,0
4028,0.390029,0.587488,1,0,0
4029,0.600196,0.587488,0,0,0
4030,0.655914,0.587488,1,0,0
4031,0.540567,0.587488,0,0,0
4032,0.384164,0.587488,1,0,0
4033,0.408602,0.587488,0,0,0
4034,0.559140,0.587488,1,0,0
4035,0.646139,0.586510,0,0,0
4036,0.552297,0.587488,1,0,0
4037,0.372434,0.586510,0,0,0
4038,0.332356,0.587488,1,0,0
4039,0.478983,0.586510,0,0,0
4040,0.589443,0.587488,1,0,0
4041,0.477028,0.586510,0,0,0
4042,0.288368,0.587488,1,0,0
4043,0.314761,0.586510,0,0,0
4044,0.457478,0.586510,1,0,0
4045,0.585533,0.586510,0,0,0
4046,0.518084,0.586510,1,0,0
4047,0.319648,0.587488,0,0,0
4048,0.318671,0.586510,1,0,0
4049,0.516129,0.587488,0,0,0
4050,0.614858,0.586510,1,0,0
4051,0.481916,0.587488,0,0,0
4052,0.347996,0.587488,1,0,0
4053,0.352884,0.586510,0,0,0
4054,0.517107,0.586510,1,0,0
4055,0.653959,0.586510,0,0,0
4056,0.570870,0.586510,1,0,0
4057,0.425220,0.586510,0,0,0
4058,0.398827,0.586510,1,0,0
4059,0.537634,0.586510,0,0,0
4060,0.709677,0.586510,1,0,0
4061,0.651026,0.586510,0,0,0
4062,0.497556,0.586510,1,0,0
4063,0.405670,0.586510,0,0,0
4064,0.504399,0.586510,1,0,0
4065,0.688172,0.586510,0,0,0
4066,0.647116,0.586510,1,0,0
4067,0.431085,0.586510,0,0,0
4068,0.376344,0.586510,1,0,0
4069,0.493646,0.586510,0,0,0
4070,0.668622,0.586510,1,0,0
4071,0.612903,0.586510,0,0,0
4072,0.450635,0.586510,1,0,0
4073,0.355816,0.586510,0,0,0
4074,0.479961,0.586510,1,0,0
4075,0.613881,0.586510,0,0,0
4076,0.552297,0.586510,1,0,0
4077,0.347996,0.587488,0,0,0
4078,0.336266,0.587488,1,0,0
4079,0.476051,0.586510,0,0,0
4080,0.618768,0.586510,1,0,0
4081,0.529814,0.587488,0,0,0
4082,0.337243,0.587488,1,0,0
4083,0.390029,0.587488,0,0,0
4084,0.550342,0.587488,1,0,0
4085,0.632454,0.587488,0,0,0
4086,0.478006,0.587488,1,0,0
4087,0.347019,0.587488,0,0,0
4088,0.431085,0.587488,1,0,0
4089,0.596285,0.587488,0,0,0
4090,0.663734,0.587488,1,0,0
4091,0.488759,0.587488,0,0,0
4092,0.357771,0.587488,1,0,0
4093,0.448680,0.587488,0,0,0
4094,0.611926,0.587488,1,0,0
4095,0.614858,0.587488,0,0,0
4096,0.450635,0.587488,1,0,0
4097,0.347019,0.587488,0,0,0
4098,0.452590,0.587488,1,0,0
4099,0.608016,0.587488,0,0,0
4100,0.622678,0.587488,1,0,0
4101,0.424242,0.587488,0,0,0
4102,0.342131,0.587488,1,0,0
4103,0.463343,0.587488,0,0,0
4104,0.617791,0.587488,1,0,0
4105,0.575758,0.587488,0,0,0
4106,0.406647,0.587488,1,0,0
4107,0.334311,0.587488,0,0,0
4108,0.432063,0.587488,1,0,0
4109,0.620723,0.587488,0,0,0
4110,0.593353,0.587488,1,0,0
4111,0.383187,0.587488,0,0,0
4112,0.326491,0.587488,1,0,0
4113,0.484848,0.587488,0,0,0
4114,0.607038,0.587488,1,0,0
4115,0.508309,0.587488,0,0,0
4116,0.349951,0.587488,1,0,0
4117,0.288368,0.587488,0,0,0
4118,0.405670,0.587488,1,0,0
